key,translation,locale
customer.address.floor.5,5. Floor,en_US
customer.address.floor.6,6. OG,de_DE
customer.address.floor.6,6. Floor,en_US
customer.address.floor.7,7. OG,de_DE
customer.address.floor.7,7. Floor,en_US
customer.address.floor.8,>=8. OG,de_DE
customer.address.floor.8,>=8. Floor,en_US
customer.address.additional_info,Additional Information,en_US
customer.address.additional_info,Zusätzliche Adressangaben,de_DE
customer.address.merchant,Meine Filiale,de_DE
customer.address.merchant,My Merchant,en_US
customer.anonymization.success,Your account has been deleted successfully,en_US
customer.anonymization.success,Dein Account wurde gelöscht,de_DE
customer.anonymization.failed,Your account could not be deleted,en_US
customer.anonymization.failed,Deine Account konnte nicht gelöscht werden.,de_DE
customer.authorization.success,Registration Successful,en_US
customer.authorization.success,Registrierung erfolgreich.,de_DE
customer.authorization.failed,Authentifikation fehlgeschlagen.,de_DE
customer.authorization.failed,Authentication failed.,en_US
customer.registration.success,"Herzlich Willkommen in Ihrem Globus Abholservice Kundenkonto. Ihre Registrierung war erfolgreich.",de_DE
customer.registration.success,"Welcome to your Spryker Shop customer account. Your registration was successful.",en_US
customer.profile.change.success,Profile was successfully saved,en_US
customer.profile.change.success,Profil wurde erfolgreich gespeichert.,de_DE
customer.password.invalid_password,Current password is wrong,en_US
customer.password.invalid_password,Aktuelles Passwort ist falsch,de_DE
customer.password.invalid,Password is invalid,en_US
customer.password.invalid,Passwort ist ungültig,de_DE
customer.password.restore,Set a new password,en_US
customer.password.restore,Neues Passwort erstellen,de_DE
customer.password.changed,Your password was changed successfully,en_US
customer.password.changed,Dein Passwort wurde erfolgreich geändert,de_DE
customer.password.weak_password,"Incorrect password provided, it should contain at least 3 of the following: small letters, capital letters, numbers, special symbols",en_US
customer.password.weak_password,"Beim Erstellen von Passwörtern sind mindestens drei der folgenden vier Zeichensätze zu verwenden: großbuchstaben, kleinbuchstaben, zahlen, spezielle charaktere, dieses, feld muss mindestens 10 zeichen lang sein.",de_DE
customer.token.invalid,Token is invalid,en_US
customer.token.invalid,Token ist ungültig,de_DE
customer.forgotten-password.description,Enter the e-mail address associated with your account.,en_US
customer.forgotten-password.description,"Gebe deine E-Mail-Adresse an, welche mit deinem Konto verknüpft ist.",de_DE
customer.forgotten_password.email,Email Address,en_US
customer.forgotten_password.email,E-Mail Adresse,de_DE
customer.forgotten-password.title,Recover my password,en_US
customer.forgotten-password.title,Passwort vergessen,de_DE
customer.order.order_id,Order ID,en_US
customer.order.order_id,Nummer,de_DE
customer.order.collect_number,Abholcode,de_DE
customer.order.collect_number,Pickup code,en_US
customer.order.collect_time,Zeitfenster,de_DE
customer.order.collect_time,Time slot,en_US
customer.order.view_all,View All,en_US
customer.order.view_all,Alle anzeigen,de_DE
customer.order.all_orders,View orders,en_US
customer.order.all_orders,Alle Bestellungen anzeigen,de_DE
customer.order.total,Total,en_US
customer.order.total,Gesamtsumme,de_DE
customer.order.view_order,View Order,en_US
customer.order.view_order,Wunscheinkauf ansehen,de_DE
customer.order.reorder,Reorder,en_US
customer.order.reorder,Nachbestellen,de_DE
customer.order.invoice,Rechnung,de_DE
customer.order.invoice,Invoice,en_US
customer.order.reorder_all,Reorder all,en_US
customer.order.reorder_all,Alle Artikel Nachbestellen,de_DE
customer.order.reorder_selected,Reorder selected items,en_US
customer.order.reorder_selected,Ausgewählte Artikel Nachbestellen,de_DE
customer.order.reorder.error.unable_to_reorder_items,"You can not reorder those products directly, please add them to your cart separately",en_US
customer.order.reorder.error.unable_to_reorder_items,"Sie können diese Produkte nicht direkt nachbestellen, bitte füge sie separat in deinen Einkaufsliste.",de_DE
customer.order.date,Order Date,en_US
customer.order.date,Datum,de_DE
customer.order.item_sku,SKU,de_DE
customer.order.item_sku,SKU,en_US
customer.order.product_name,Produkt Name,de_DE
customer.order.product_name,Product name,en_US
customer.order.item_price,Preis,de_DE
customer.order.item_price,Price,en_US
customer.order.item_quantity,Anzahl,de_DE
customer.order.item_quantity,Quantity,en_US
customer.order.item_sum,Item total,de_DE
customer.order.item_sum,Item total,en_US
customer.order.subTotal,Zwischensumme,de_DE
customer.order.subTotal,Subtotal,en_US
customer.order.taxTotal,Mehrwertsteuer,de_DE
customer.order.taxTotal,Tax,en_US
customer.order.expenseTotal,Service,de_DE
customer.order.expenseTotal,"Shipment costs (total)",en_US
customer.order.shipment,Service,de_DE
customer.order.shipment.title,Abholinformationen,de_DE
customer.order.shipment.title,Service,en_US
customer.order.shipment,Shipment,en_US
customer.order.discount.total,Rabatt,de_DE
customer.order.discount.total,Discount,en_US
customer.order.grandTotal,Gesamtsumme,de_DE
customer.order.grandTotal,Grand Total,en_US
customer.order.shipping_address,Lieferadresse,de_DE
customer.order.shipping_address,Shipping address,en_US
customer.order.billing_address,Rechnungsadresse,de_DE
customer.order.billing_address,Billing address,en_US
customer.order.shipment_method,Service,de_DE
customer.order.shipment_method,Shipment,en_US
customer.order.payment_method,Zahlungsmethode,de_DE
customer.order.payment_method,Payment method,en_US
customer.order.products,Produkte,de_DE
customer.order.products,Products,en_US
customer.order.delivery_method,Zustellungsmethode,de_DE
customer.order.delivery_method,Delivery method,en_US
customer.order.requested_delivery_date,Angefordertes Lieferdatum,de_DE
customer.order.requested_delivery_date,Requested delivery date,en_US
customer.order.payment,Zahlung,de_DE
customer.order.payment,Payment,en_US
customer.order.complete_checkout,Gesamtsumme,de_DE
customer.order.complete_checkout,Complete checkout,en_US
customer.order.canceledTotal,Canceled amount,en_US
customer.order.canceledTotal,Stornierter Betrag,de_DE
customer.order.delivery_address,Lieferadresse,de_DE
customer.order.delivery_address,Delivery address,en_US
customer.order.status,Status,de_DE
customer.order.status,Status,en_US
customer.order.state.new,New,en_US
customer.order.state.new,Neu,de_DE
customer.order.state.paid,paid,en_US
customer.order.state.paid,bezahlt,de_DE
customer.order.state.confirmed,Confirmed,en_US
customer.order.state.confirmed,Bestätigt,de_DE
customer.order.state.not-cancellable-by-customer,cannot be cancelled by the customer,en_US
customer.order.state.not-cancellable-by-customer,vom Kunden nicht stornierbar,de_DE
customer.order.state.accepted-by-customer,not cancellable by the customer,en_US
customer.order.state.accepted-by-customer,vom Kunden nicht stornablen,de_DE
customer.order.state.order-invoiced,Order invoiced,en_US
customer.order.state.order-invoiced,Bestellung in Rechnung gestellt,de_DE
customer.order.state.closed,closed,en_US
customer.order.state.closed,geschlossen,de_DE
customer.order.state.reserved,reserved,en_US
customer.order.state.reserved,reserviert,de_DE
customer.order.state.paid,paid,en_US
customer.order.state.paid,bezahlt,de_DE
customer.order.state.wait,waiting,en_US
customer.order.state.wait,warten,de_DE
customer.order.state.collection-process,Collection process,en_US
customer.order.state.collection-process,Sammelprozess,de_DE
customer.order.state.ready-for-collection,ready for collection,en_US
customer.order.state.ready-for-collection,bereit zur Abholung,de_DE
customer.order.state.collected-by-customer,picked up by the customer,en_US
customer.order.state.collected-by-customer,vom Kunden abgeholt,de_DE
customer.order.state.collection-cancelled-by-customer,Collection canceled by customer,en_US
customer.order.state.collection-cancelled-by-customer,Abholung vom Kunden storniert,de_DE
customer.order.state.collection-cancelled-by-store,Pickup after store canceled,en_US
customer.order.state.collection-cancelled-by-store,Abholung nach Geschäft storniert,de_DE
customer.order.state.delivery-process,Delivery process,en_US
customer.order.state.delivery-process,Lieferprozess,de_DE
customer.order.state.ready-for-delivery,ready for delivery,en_US
customer.order.state.ready-for-delivery,bereit zur Lieferung,de_DE
customer.order.state.delivery-started,Delivery started,en_US
customer.order.state.delivery-started,Lieferung gestartet,de_DE
customer.order.state.delivered-to-customer,delivered to the customer,en_US
customer.order.state.delivered-to-customer,an den Kunden geliefert,de_DE
customer.order.state.delivery-cancelled-by-customer,Delivery canceled by the customer,en_US
customer.order.state.delivery-cancelled-by-customer,Lieferung vom Kunden storniert,de_DE
customer.order.state.delivery-cancelled-by-store,Lieferung storniert nach Geschäft,en_US
customer.order.state.delivery-cancelled-by-store,Delivery canceled by store,de_DE
customer.order.state.cancelled-due-to-not-in-stock,canceled due to not in stock,en_US
customer.order.state.cancelled-due-to-not-in-stock,storniert wegen nicht auf Lager,de_DE
customer.order.state.started-order-processing,Order processing started,en_US
customer.order.state.started-order-processing,Auftragsabwicklung gestartet,de_DE
customer.order.state.ready-to-start-picking,ready to pick,en_US
customer.order.state.ready-to-start-picking,bereit zu pflücken,de_DE
customer.order.state.ready-for-picking,ready to pick,en_US
customer.order.state.ready-for-picking,bereit zum pflücken,de_DE
customer.order.state.picked,picked,en_US
customer.order.state.picked,gepflückt,de_DE
customer.order.state.cancelled-due-to-not-in-stock,canceled due to not in stock,en_US
customer.order.state.cancelled-due-to-not-in-stock,storniert wegen nicht auf Lager,de_DE
customer.order.state.cancellation-process,Cancellation process,en_US
customer.order.state.cancellation-process,Stornierungsprozess,de_DE
customer.order.state.order-cancellation-recalculated,Order cancellation recalculated,en_US
customer.order.state.order-cancellation-recalculated,Auftragsstornierung neu berechnet,de_DE
customer.order.state.cancelled,cancelled,en_US
customer.order.state.cancelled,abgesagt,de_DE
customer.order.state.have-to-send-Email-order-cancelled,must send e-mail order cancelled,en_US
customer.order.state.have-to-send-Email-order-cancelled,müssen E-Mail-Bestellung storniert senden,de_DE
customer.order.state.email-order-cancelled-sent,E-mail order canceled sent,en_US
customer.order.state.email-order-cancelled-sent,E-Mail-Bestellung storniert gesendet,de_DE
customer.order.state.cancelled-by-timeout,cancelled by timeout,en_US
customer.order.state.cancelled-by-timeout,durch Timeout abgebrochen,de_DE
customer.order.state.invoice-process,Invoicing process,en_US
customer.order.state.invoice-process,Rechnungsprozess,de_DE
customer.order.state.started-invoice-process,Invoicing process started,en_US
customer.order.state.started-invoice-process,Rechnungsprozess gestartet,de_DE
customer.order.state.generated-invoice-reference,generated invoice reference,en_US
customer.order.state.generated-invoice-reference,generierte Rechnungsreferenz,de_DE
customer.order.state.invoice-generated,Invoice generated,en_US
customer.order.state.invoice-generated,Rechnung generiert,de_DE
customer.order.state.ready-for-return,ready for return,en_US
customer.order.state.ready-for-return,bereit für die Rückgabe,de_DE
customer.order.state.returned,has come back,en_US
customer.order.state.returned,ist zurückgekommen,de_DE
customer.order.state.ready-for-refund,ready for reimbursement,en_US
customer.order.state.ready-for-refund,bereit für die Rückerstattung,de_DE
customer.order.state.refund-pending,Refund pending,en_US
customer.order.state.refund-pending,Rückerstattung ausstehend,de_DE
customer.order.state.refund-failed-clarification,Refund failed clarification,en_US
customer.order.state.refund-failed-clarification,Refund fehlgeschlagene Klärung,de_DE
customer.order.state.refund-approved,Reimbursement approved,en_US
customer.order.state.refund-approved,Rückerstattung genehmigt,de_DE
customer.order.state.refund-saved,Refund stored,en_US
customer.order.state.refund-saved,Rückerstattung gespeichert,de_DE
customer.order.state.refunded,reimbursed,en_US
customer.order.state.refunded,erstattet,de_DE
customer.order.state.external-checkout,external fund,en_US
customer.order.state.external-checkout,externe Kasse,de_DE
customer.order.state.pre-authorization-pending,Pre-authorization pending,en_US
customer.order.state.pre-authorization-pending,Vorautorisierung ausstehend,de_DE
customer.order.state.pre-authorization-appointed,Pre-authorization appointed,en_US
customer.order.state.pre-authorization-appointed,Vorautorisierung ernannt,de_DE
customer.order.state.not-cancellable-by-customer,vom Kunden nicht stornierbar,de_DE
customer.order.state.cancelled-by-customer,cancelled by the customer,en_US
customer.order.state.cancelled-by-customer,vom Kunden storniert,de_DE
customer.order.state.reservation-cancellation-pending,Reservation Cancellation pending,en_US
customer.order.state.reservation-cancellation-pending,Reservierungsstornierung ausstehend,de_DE
customer.order.state.reservation-cancelled,Reservation cancelled,en_US
customer.order.state.reservation-cancelled,Reservierung storniert,de_DE
customer.order.state.accepted-by-customer,vom Kunden akzeptiert,de_DE
customer.order.state.capture-pending,Recording Pending,en_US
customer.order.state.capture-pending,Erfassung ausstehend,de_DE
customer.order.state.captured,trapped,en_US
customer.order.state.captured,gefangen,de_DE
customer.order.state.capture-failed-clarification,Registration of failed clarification,en_US
customer.order.state.capture-failed-clarification,Erfassung fehlgeschlagener Klärung,de_DE
customer.order.state.closed,closed,en_US
customer.order.state.closed,geschlossen,de_DE
customer.order.state.cancelled,Cancelled,en_US
customer.order.state.cancelled,Storniert,de_DE
customer.order.state.completed,Completed,en_US
customer.order.state.completed,Abgeschlossen,de_DE
customer.order.state.in-processing,In process,en_US
customer.order.state.in-processing,In Bearbeitung,de_DE
customer.order.state.invalid,Failed,en_US
customer.order.state.invalid,Fehlgeschlagen,de_DE
customer.order.state.3D-secure-verification,Secure 3D inspection,en_US
customer.order.state.3D-secure-verification,Sichere 3D-Überprüfung,de_DE
customer.newsletter.subscription,My newsletter settings,en_US
customer.newsletter.subscription,Meine Newsletter Einstellungen,de_DE
customer.newsletter.subscription_agreement,"Yes, I want to be informed via email.",en_US
customer.newsletter.subscription_agreement,"Ja, ich möchte per E-Mail informiert werden.",de_DE
